target_pos,target_distance,initial_distance,start_ee_pos,final_ee_pos,absolute_error,relative_error,max_distance_during_trajectory,min_distance_during_trajectory,ik_err_norm,ik_steps,ik_success,joint_displacement,num_trajectory_steps,radius,sample_idx
"[0.1182039020680842, 0.5043412273645022, 0.832065662584293]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.11003862127895414, 0.486640885106557, 0.8112369062069154]",0.028527373146539216,0.11410949258615688,0.2533850563412706,0.028527373146539216,9.961530502119328e-08,22,True,1.0524254088595513,1751,0.25,32
"[0.08295638231926333, 0.2584658322789274, 1.2141593284034737]",0.2499999999999999,0.2499999999999999,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.08169771537276016, 0.24597371060169476, 1.1864858660751993]",0.03038844951154018,0.12155379804616077,0.26569615175512157,0.030379522966320228,1.2923408123487684e-07,16,True,0.9073950275108439,1751,0.25,33
"[-0.14539870608281438, 0.5033994305415213, 0.8764739339084344]",0.24999999999999994,0.24999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.1355200314034463, 0.462441630857615, 0.8259666271433492]",0.06577322863468235,0.26309291453872946,0.2584509066226456,0.06288809486834136,9.903728068118534e-08,20,True,0.9553302370908726,1751,0.25,34
"[-0.1418473426004924, 0.15137073197737658, 0.9454686828857057]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.12476159973219969, 0.1331166329531265, 0.9325542886954358]",0.028141007761809472,0.1125640310472379,0.24998275138123807,0.022959754546489082,2.857898374365072e-07,11,True,0.696201551798377,1751,0.25,35
"[0.1892190574325495, 0.3734679302471423, 0.8191778960197527]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.18062122159785346, 0.3620015104778297, 0.8116215395127455]",0.01620185443174502,0.06480741772698008,0.24998002777813272,0.01620185443174502,3.124397986482867e-07,19,True,0.9032644731684324,1751,0.25,36
"[-0.04027051481423844, 0.11300159031121573, 1.0705635682917332]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.03206625761291684, 0.09831691673768164, 1.0566023938289872]",0.02186009758820661,0.08744039035282644,0.24999501264231955,0.02063844138563641,1.391520812402054e-07,29,True,1.1478806597312257,1751,0.25,37
"[0.2148053104515751, 0.3798447768332364, 0.8520876783031321]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.2001420470839443, 0.343935952561312, 0.8167323547710325]",0.05248289107166158,0.20993156428664633,0.24998434370913514,0.04871243679397709,2.3301502632671354e-07,17,True,0.8457891866624754,1751,0.25,38
"[0.03787304826702659, 0.5777442601470414, 1.0770479691360217]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.03681155269309628, 0.5507523104412921, 1.0133081859636288]",0.06922753845569576,0.27691015382278306,0.2852600853114613,0.06922753845569576,6.393444988800084e-08,12,True,0.7062349880450771,1751,0.25,39
"[0.16155424377780936, 0.3635028924091782, 0.7931558883289445]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.15003132944341546, 0.36130995877280225, 0.810888082534557]",0.02126069669688388,0.08504278678753553,0.24997633073008022,0.02126069669688388,3.2383672620840785e-07,21,True,0.9428100192958594,1751,0.25,40
"[0.0690992825537895, 0.1624954816559409, 0.8303739283638243]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.06257361140372895, 0.1399618295758422, 0.8233903661003593]",0.024476927950896163,0.09790771180358467,0.24996819822315555,0.007310997907131926,1.1360676504837712e-06,6,True,0.5446445158994306,1751,0.25,41
"[-0.11217522913465705, 0.17019657612440722, 0.8601929878600207]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.10074421717364326, 0.14740728968941857, 0.8509352012514021]",0.02712427369644239,0.10849709478576958,0.2499734097747605,0.015428861026999367,1.3641063673168553e-07,7,True,0.5602751983931596,1751,0.25,42
"[0.1839979762699772, 0.4701095542643221, 0.8626876928363845]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.17212269848943557, 0.42960271138725814, 0.8155646573801232]",0.0632645794488846,0.2530583177955384,0.25264149699129074,0.059478694228452735,1.186731957862926e-07,20,True,0.9486201620932209,1751,0.25,43
"[-0.02043803569873225, 0.17160205941776677, 1.1689498313898004]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.014253757647930453, 0.15901475444778213, 1.1496257397476386]",0.023876893835080282,0.09550757534032113,0.25184021030501735,0.023869766439658265,9.809645236107676e-05,26,True,1.2009154647485405,1751,0.25,44
"[0.12818371657157443, 0.13040819226008352, 0.939693362145885]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.11596712887829694, 0.11116971260683041, 0.9287367659140748]",0.025286579745451704,0.10114631898180683,0.24997950472137329,0.015600799301295121,6.255264252022192e-07,9,True,0.6871879697968621,1751,0.25,45
"[-0.08933751454274902, 0.16894450861576624, 0.843593745044568]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.08055257938985054, 0.14583873579293838, 0.8355407472886605]",0.02599812678323985,0.1039925071329594,0.24997119847654328,0.011849748739409905,7.5650400476539e-08,7,True,0.5540390548126518,1751,0.25,46
"[-0.03079234086355627, 0.49148541508613397, 1.1892695065972174]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.028652329848973052, 0.47458721985133034, 1.1388313355891493]",0.05323662032825903,0.21294648131303612,0.2875190718921643,0.053229825387604665,2.37865024050477e-05,5,True,0.3792583334341378,1751,0.25,47
"[0.14937527199794398, 0.35604954706601405, 0.7838558627638915]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.13731472911938847, 0.35436149682283913, 0.8104516230615921]",0.029251336276514054,0.11700534510605622,0.24997477090951695,0.029251336276514054,4.1330806943218726e-07,21,True,0.9530405403229111,1751,0.25,48
"[0.031038675743707698, 0.4221990439586495, 0.7543676992735673]",0.25000000000000006,0.25000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.029021976646367312, 0.4072320490354616, 0.8099156186092589]",0.057564306256607,0.23025722502642795,0.24997595589029345,0.057564306256607,1.5283338737556512e-07,25,True,1.089087522846511,1751,0.25,49
"[0.11297350280239793, 0.5686427551416685, 1.0326223778215036]",0.25000000000000006,0.25000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.10816051495123205, 0.5379123562250676, 0.9694514367391603]",0.07041370652690976,0.281654826107639,0.27998972404022454,0.07041370652690976,7.431652973257369e-08,14,True,0.7781047620747453,1751,0.25,50
"[-0.12626048899703135, 0.4179817554571875, 1.187437452875145]",0.25000000000000006,0.25000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.11937307442431652, 0.4020166095806544, 1.1452530238121184]",0.04562727712376618,0.1825091084950647,0.28024429123350075,0.045619214887311146,4.662032555987206e-08,6,True,0.392146683941899,1751,0.25,51
"[0.10754092885757166, 0.12845757497123317, 0.9120102731855955]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.09675316636589636, 0.10854846476546227, 0.903262290485438]",0.024275001340568054,0.09710000536227222,0.24997606977933626,0.011399473225828126,1.9000603488642698e-06,7,True,0.5999516474068004,1751,0.25,52
"[-0.004335917390213379, 0.5868699190215351, 0.930947801420291]",0.24999999999999994,0.24999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.0035293386864685165, 0.5462551210047955, 0.8673257733989115]",0.07548493118960294,0.3019397247584118,0.27226681841998546,0.07412049674659545,4.823056914724729e-08,20,True,0.9880670741063282,1751,0.25,53
"[-0.17675457577250409, 0.22562116334369153, 0.8751334177480956]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.16137368031730323, 0.20022637141380595, 0.858684783118783]",0.03394149353423654,0.13576597413694616,0.2499790483432655,0.028870345787822906,1.2922857627840354e-06,10,True,0.6111607076618019,1751,0.25,54
"[-0.16475522962811243, 0.17172101047828034, 0.9458074234322777]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.14649949335031687, 0.15299422280839386, 0.9309076411826629]",0.030099302227184117,0.12039720890873648,0.24998420333954952,0.026686812609787027,2.1887743985202648e-07,10,True,0.6658166076253943,1751,0.25,55
"[-0.2247879312433115, 0.26499186256964957, 0.9591648619043158]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.20637980747501827, 0.24182254023890315, 0.9343470575872387]",0.03862123676237673,0.1544849470495069,0.24999206060898976,0.0384252628364082,3.2509604726114415e-07,9,True,0.5614091474975441,1751,0.25,56
"[-0.020464218758934147, 0.45090819213528976, 1.2153282508177359]",0.25000000000000006,0.25000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.018269321243749217, 0.4359914908532056, 1.170201631580374]",0.04757874857575524,0.1903149943030209,0.2859516715550419,0.04756969862429156,7.454172207932548e-05,5,True,0.3523105191640462,1751,0.25,57
"[0.024841620094041762, 0.1717215682422512, 0.8111581852198837]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.023013552498184126, 0.15211972707148688, 0.8074293628686804]",0.02003691903825859,0.08014767615303436,0.2499668733491208,0.004605377821893656,2.0154562556064183e-07,6,True,0.5900122982542881,1751,0.25,58
"[0.17934419252361528, 0.16081704509647926, 0.9848171964614143]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.16385154166490765, 0.14246959101024043, 0.9678264001169097]",0.029416635812017797,0.1176665432480712,0.24998666534938574,0.026188664743932277,1.6876892012778564e-07,12,True,0.7403940439385979,1751,0.25,59
"[0.16775138215947966, 0.22158107622273315, 1.1410292253103151]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.1588760880514954, 0.20721015763846612, 1.1145344319015233]",0.03142082469053619,0.12568329876214476,0.2539854019350456,0.0314074099972547,2.5818935124521973e-07,14,True,0.8828754329757825,1751,0.25,60
"[-0.056047353886510325, 0.378192999500224, 0.7523362514967162]",0.24999999999999994,0.24999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.04489025422914667, 0.37128277043282504, 0.8093760112468975]",0.05853004639402458,0.23412018557609837,0.24997325127185946,0.05853004639402458,3.212073172355283e-07,24,True,1.0371759166656271,1751,0.25,61
"[-0.019146278476321967, 0.5920582480164686, 1.011918704667091]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.017686250536183817, 0.5587951391998149, 0.9464306134033443]",0.07346602062929049,0.293864082517162,0.28062738690283917,0.07346602062929049,6.331018822397761e-08,16,True,0.8480768223177044,1751,0.25,62
"[-0.13619176363028251, 0.18195434019657575, 0.8700454400532587]",0.24999999999999994,0.24999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.12273602034425646, 0.15884530138244568, 0.8588024603525176]",0.029008434891315334,0.11603373956526136,0.24997545102711818,0.01991609349352679,8.113660805953975e-07,8,True,0.5802782269963596,1751,0.25,63
"[0.12892054962099886, 0.48718412485034024, 1.158566715736307]",0.25000000000000006,0.25000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.12482065612573033, 0.4680254781698856, 1.106894062936164]",0.05526233723525604,0.2210493489410241,0.28386308337272564,0.05525879239614304,9.0604045913916e-05,5,True,0.42663476317391924,1751,0.25,64
"[0.2584948379792129, 0.3202105033647493, 1.0039466884880004]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.24245180332434293, 0.2957677192655194, 0.9699286631954221]",0.044855932720939136,0.17942373088375657,0.2505579404050536,0.044853324044525536,2.492108712182223e-07,8,True,0.5259487277365018,1751,0.25,65
"[0.11518487752590684, 0.5408032172078778, 0.877255260596342]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.10828333716720284, 0.4975620434444129, 0.8208070251574348]",0.07144112017550737,0.28576448070202953,0.2618785749998118,0.06738611565782177,7.069592665279173e-08,21,True,1.0213533568727338,1751,0.25,66
"[0.14905089524959095, 0.3607768168798962, 1.198251000616907]",0.24999999999999994,0.24999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.14408487759463123, 0.3456027017797673, 1.1607262704952712]",0.04078014800270992,0.1631205920108397,0.2748118273456906,0.04076978120831016,7.131375179279433e-05,6,True,0.4904802565982614,1751,0.25,67
"[0.1924903255013582, 0.5111993449754318, 1.0293598350937843]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.18351896070779794, 0.4818572149118961, 0.973084430595711]",0.06409654541663179,0.25638618166652716,0.27371580707259846,0.06409654541663179,6.396474017261524e-08,12,True,0.6951170806697775,1751,0.25,68
"[-0.02739741861359951, 0.5903346984900734, 1.018190598594554]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.025550373970251748, 0.5577071601906421, 0.9529319442364371]",0.07298396945924185,0.29193587783696745,0.2810732685961372,0.07298396945924185,5.329375092822312e-08,16,True,0.8331127950166438,1751,0.25,69
"[-0.09907796915154138, 0.1916218776402202, 1.1559724991902582]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.08737010760342173, 0.1809628956933469, 1.1339394458766954]",0.027131961899059445,0.10852784759623779,0.2528860878480619,0.027126990417462804,1.2427034424416764e-07,22,True,1.104819254894217,1751,0.25,70
"[0.10787177134699039, 0.4583145645432179, 1.19111091826071]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.10497416013485569, 0.441650424749192, 1.143690039205888]",0.05034709004643254,0.20138836018573017,0.28412376532679967,0.050339473171687174,9.00724778421851e-05,5,True,0.3665964369550937,1751,0.25,71
"[0.1821989657104069, 0.1700457625403404, 1.0398081484218116]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.1681712892176796, 0.15335676149934696, 1.0194192983971415]",0.0298496845688423,0.11939873827536922,0.2499940211221937,0.02898179940824722,2.212719107815017e-07,14,True,0.8419800542393429,1751,0.25,72
"[-0.18044439270571672, 0.20530995646563735, 1.0736199346097852]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.1623944212764317, 0.192332840228116, 1.0507333625983153]",0.03190614663158722,0.1276245865263489,0.2500034414622721,0.03190164737127044,3.2051836943935655e-07,13,True,0.8376775918598249,1751,0.25,73
"[0.07323519357020897, 0.46941945825958603, 1.1983075702991375]",0.2500000000000001,0.2500000000000001,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.07175568368770557, 0.45317883594440456, 1.1501272659100261]",0.050865395837486796,0.2034615833499471,0.28597547291426345,0.050857584786714545,5.387095263207155e-05,5,True,0.36036805277304207,1751,0.25,74
"[-0.20207488703220622, 0.4633846403605415, 0.9326708614614062]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.1895268207791378, 0.42877368944925437, 0.8857446380695173]",0.059644298398928146,0.23857719359571258,0.2600013781591122,0.05942184309617234,1.6279921848387522e-07,14,True,0.7861470094845796,1751,0.25,75
"[-0.09501349055990346, 0.3320958442211962, 0.764584580724185]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.08242987166340165, 0.333149601930176, 0.8092177634904435]",0.046385114785757145,0.18554045914302858,0.24997197697732476,0.046385114785757145,5.323104312547011e-07,22,True,0.9558293363931828,1751,0.25,76
"[0.12040743354986683, 0.5347723067066502, 1.1101184055498428]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.11616345587894872, 0.5113871952255188, 1.0518178669966938]",0.0629589356727336,0.2518357426909344,0.2839915011457049,0.0629589356727336,3.594521896517244e-08,8,True,0.5778187687821418,1751,0.25,77
"[0.22228164144967966, 0.46623860132387823, 1.0426776520698515]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.21172064797580617, 0.4392085130380397, 0.9917156617800578]",0.05864541508244661,0.23458166032978647,0.27032754307865736,0.05864541508244661,3.7758166689550444e-08,9,True,0.6035970366367948,1751,0.25,78
"[0.017146371778178397, 0.5883311733471932, 0.9357494043576458]",0.25000000000000006,0.25000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.016716298899563987, 0.5480748670844922, 0.8717164392403122]",0.07563713227188722,0.3025485290875488,0.27283284301843375,0.0744570364446374,4.43689712867351e-08,20,True,0.9826840640175479,1751,0.25,79
"[-0.047598097863415526, 0.576959178492467, 0.918937955569132]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.044309166442707555, 0.5357615611777704, 0.8571622160217696]",0.07432565330302772,0.29730261321211093,0.270176340050107,0.0725718550476548,5.6945941201362823e-08,20,True,0.9925015889683693,1751,0.25,80
"[-0.03413738102463034, 0.12045267308412466, 0.889662455148245]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.03614124633313083, 0.13051985203542613, 0.8923570787719302]",0.010612472128842596,0.04244988851537039,0.24997346411439467,0.010612472128842596,1.303964062323931e-07,6,True,0.4494028626476712,1751,0.25,81
"[-0.2182680228008234, 0.24344825512835144, 0.9791267984362073]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.19920226284509213, 0.2228199272554584, 0.9556940688569857]",0.03658037628365883,0.14632150513463535,0.24999309808952383,0.03651250405289931,1.2993455660134774e-07,9,True,0.583619058927278,1751,0.25,82
"[-0.05276585303910555, 0.24046469395122594, 1.2095164669990366]",0.25000000000000006,0.25000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.04480814706479035, 0.22933034115218048, 1.18517445917635]",0.02792547656651535,0.11170190626606137,0.2636199281153047,0.027920582367655145,3.1869657438398066e-07,19,True,1.00432192323791,1751,0.25,83
"[-0.012422800152399605, 0.1404796722871862, 0.8485717866320359]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.011783177357735512, 0.13033559433746988, 0.8448556717757768]",0.010822243038958429,0.04328897215583372,0.24996962279377125,0.0022161769430326713,1.0461268333977051e-07,6,True,0.4137066947976094,1751,0.25,84
"[0.22574788855696645, 0.38745610686413207, 0.8722336194865701]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.2107504447709274, 0.3523306607829963, 0.8350171051895312]",0.0533271902404006,0.21330876096160242,0.2499872433199351,0.05083070329513404,2.5744971225278156e-07,15,True,0.8168927892435924,1751,0.25,85
"[-0.08128292987524546, 0.2825230946088668, 0.7668145040787826]",0.25000000000000006,0.25000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.07423602431872925, 0.2910146714679511, 0.8086967074500174]",0.04331148478989919,0.17324593915959674,0.2499690221448294,0.04331148478989919,9.112811664285728e-07,19,True,0.8976273547911459,1751,0.25,86
"[-0.23517888346528795, 0.35023930056532204, 1.0395230217951021]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.21971205118374323, 0.32751379901476163, 1.00359843589378]",0.045235463894288015,0.18094185557715206,0.25873284157805626,0.045234189958288776,7.304847479728063e-08,8,True,0.4938486092309253,1751,0.25,87
"[-0.09607773433186792, 0.5260077281940927, 1.1265576992095685]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.0916050602406653, 0.504050976325273, 1.0707021703434592]",0.06018258777310766,0.24073035109243063,0.2851558207884895,0.06018258777310766,9.273379841544892e-05,6,True,0.521922008953763,1751,0.25,88
"[0.11335438572147111, 0.4264670590914627, 0.7786704882045619]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.09967660668504719, 0.41501994700767725, 0.8106562227634264]",0.036622468918658765,0.1464898756746351,0.249978802056067,0.036622468918658765,1.3785848921375606e-07,24,True,1.0493575065841088,1751,0.25,89
"[-0.024129389179561242, 0.09699402040213007, 0.9888472554397567]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.020327562389114727, 0.09843367455886348, 0.9773316677605871]",0.012212094440848361,0.048848377763393444,0.24998375002105225,0.012212094440848361,2.9259685301625187e-08,14,True,0.8712572979195092,1751,0.25,90
"[-0.08353162887405208, 0.11510645353430957, 0.9585152666385306]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.07150929220138427, 0.09773622819631264, 0.948710692903705]",0.0232892888145043,0.0931571552580172,0.24998185534765183,0.016122856544921526,3.755088545777909e-07,10,True,0.7719313808930245,1751,0.25,91
"[0.014373765959055953, 0.5370575014508776, 1.1506527561737574]",0.24999999999999997,0.24999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.014537767664387097, 0.5168656283454662, 1.0935406294632313]",0.060576675820513445,0.2423067032820538,0.2882499653456824,0.060576675820513445,4.223789623471891e-05,5,True,0.5005677906440656,1751,0.25,92
"[0.08037557572529672, 0.12538249018346567, 1.088449832763871]",0.25000000000000006,0.25000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.07727187816115338, 0.10976288052456147, 1.072388459691794]",0.022617976245160383,0.09047190498064152,0.2499975660363291,0.0211289331730734,1.148683348496032e-07,28,True,1.1554232171117682,1751,0.25,93
"[-0.02408099884047757, 0.5881590162194674, 1.036216930771201]",0.24999999999999994,0.24999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.022440525989532258, 0.5572499404233048, 0.9711988680500817]",0.07200979515145854,0.2880391806058342,0.28256441494161905,0.07200979515145854,5.395190701783734e-08,15,True,0.7963389068405711,1751,0.25,94
"[-0.08258286612140209, 0.4551969150222464, 0.7868926339999746]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.06830640375897233, 0.4430005384590976, 0.8110221043999031]",0.030574504421773147,0.12229801768709259,0.2499825192437917,0.030574504421773147,1.6908417056399968e-07,23,True,1.062932695640689,1751,0.25,95
"[0.15917839763532907, 0.25933160123119237, 0.8095109127961382]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.15277167065518418, 0.25016471032634463, 0.8103762768678232]",0.011217258775478961,0.044869035101915845,0.24997153300537492,0.011217258775478961,7.55431244335093e-07,13,True,0.7835033659060521,1751,0.25,96
"[0.2465110965830769, 0.2681901093329964, 0.9641044838156354]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.22899372417772618, 0.24410970833574602, 0.9370045848770687]",0.040263240935829406,0.16105296374331762,0.24999068569238625,0.0399553696765426,2.7445315535573603e-07,9,True,0.5558069572559682,1751,0.25,97
"[0.10876983421034389, 0.5733541337394694, 1.0120520710258365]",0.24999999999999994,0.24999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.10392765324612487, 0.5406286203237916, 0.948351815179119]",0.07177832917912773,0.28711331671651097,0.2784997730600098,0.07177832917912773,5.19674541518299e-08,16,True,0.8235914895414012,1751,0.25,98
"[0.16454287835950798, 0.18607915109118556, 1.1072140405414381]",0.25,0.25,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.15451009632087423, 0.17120439436362225, 1.0838760462618358]",0.029437681296828982,0.11775072518731593,0.2500049182962123,0.029417473668054084,1.6414597712020844e-07,17,True,0.9536467114705981,1751,0.25,99
"[0.10900486719352673, 0.07794496884548241, 1.086371617363088]",0.30000000000000004,0.30000000000000004,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.10343638237813871, 0.06443679618176718, 1.0727283761671074]",0.01999041725886812,0.06663472419622705,0.29999513958096297,0.01864852260557928,1.0224084879868787e-07,30,True,1.2679431401380288,1751,0.3,0
"[-0.0661550944384241, 0.1438930195848491, 1.2006189882758491]",0.30000000000000004,0.30000000000000004,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.05733854620827576, 0.13538351619985764, 1.1818654607870085]",0.02240174019643148,0.07467246732143826,0.3016789409120263,0.022393017597890197,6.546008714976803e-08,29,True,1.371829819112498,1751,0.3,1
"[0.010648749464991676, 0.6445722292526844, 0.9847565755225418]",0.30000000000000004,0.30000000000000004,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.01074753276409295, 0.6073890761163367, 0.9084514540599677]",0.0848826731242569,0.28294224374752297,0.32794656083563056,0.08462062777136833,2.7659711892657617e-08,21,True,1.0828238790243148,1751,0.3,2
"[0.021936402441075024, 0.40977709191117023, 1.2837024021346457]",0.30000000000000004,0.30000000000000004,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.023065224159743932, 0.39989760431542454, 1.243105689649515]",0.04179678908992176,0.13932263029973918,0.33227570586952865,0.04178159492267937,3.721393851665548e-05,6,True,0.48289105108142544,1751,0.3,3
"[-0.03345216383221476, 0.19295315946815925, 1.246250587786057]",0.30000000000000004,0.30000000000000004,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.02740700667516774, 0.18423516345489663, 1.2246285165188104]",0.024084462739005615,0.08028154246335203,0.31000243880765227,0.024075518547738883,7.208544840523219e-08,24,True,1.2400223498354983,1751,0.3,4
"[0.13559900614592788, 0.6140258314237959, 1.0318687356682352]",0.2999999999999999,0.2999999999999999,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.1299949789156951, 0.5825514192426523, 0.9587061521904168]",0.07984239077391447,0.266141302579715,0.32896117327421265,0.07984239077391447,4.270946545320557e-08,18,True,0.9594567671776366,1751,0.3,5
"[-0.0789428004015734, 0.08521601970717269, 0.8695110017601879]",0.3,0.3,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.08472820298693631, 0.09267638051594118, 0.87012639377851]",0.009460791394378557,0.03153597131459519,0.2999741181948742,0.009460791394378557,1.5218077335322151e-06,7,True,0.6413908663387454,1751,0.3,6
"[0.09947174334974976, 0.29863534574531847, 1.2737365444358781]",0.3,0.3,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.09811088532410364, 0.28872695585605357, 1.2426876388897206]",0.03261997333502692,0.10873324445008974,0.3216153779347288,0.03260662296111148,1.4916421937850808e-07,11,True,0.7925096836003996,1751,0.3,7
"[0.2914410034608847, 0.24185575790759523, 0.9756301273311357]",0.30000000000000004,0.30000000000000004,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.27141647519868045, 0.22029331040963362, 0.9472049370540301]",0.04091347353275971,0.13637824510919902,0.29999189884200744,0.04077634566744358,2.476416488368983e-07,10,True,0.653491659543755,1751,0.3,8
